tanggal,judul,kategori,link,bulan,tahun
7 Juli 2026,Bedah Buku Sports Intelligence KONI Pusat di Unesa: Komitmen Rancang ‘Otak Strategis’ Penguatan Prestasi Olahraga Tanah Air,Prestasi & Penghargaan,https://unesa.ac.id/bedah-buku-sports-intelligence-koni-pusat-di-unesa-komitmen-rancang-otak-strategis-penguatan-prestasi-olahraga-tanah-air/,7,2026
6 Juli 2026,Cara Unesa Kenalkan Akuakultur Berbasis Sains dan Teknologi Lewat Pameran Inovasi Aqua Nexus 2026,Riset & Inovasi,https://unesa.ac.id/cara-unesa-kenalkan-akuakultur-berbasis-sains-dan-teknologi-lewat-pameran-inovasi-aqua-nexus-2026/,7,2026
5 Juli 2026,Unesa Jajaki Kerja Sama Multisektor dengan Sejumlah Kampus Top Negeri Mode Dunia,Kemahasiswaan,https://unesa.ac.id/unesa-jajaki-kerja-sama-multisektor-dengan-sejumlah-kampus-top-negeri-mode-dunia/,7,2026
5 Juli 2026,Delegasi Unesa Hadiri JWG di Prancis dan Paparkan Best Practice Tata Kelola Akademik di Hadapan Mitra Strategis,Kerjasama & Internasional,https://unesa.ac.id/delegasi-unesa-hadiri-jwg-di-prancis-dan-paparkan-best-practice-tata-kelola-akademik-di-hadapan-mitra-strategis/,7,2026
4 Juli 2026,Unesa dan BRIN Berkolaborasi Rancang Skema Riset Sport Sciences untuk Penguataan Prestasi Olahraga Nasional,Prestasi & Penghargaan,https://unesa.ac.id/unesa-dan-brin-berkolaborasi-rancang-skema-riset-sport-sciences-untuk-penguataan-prestasi-olahraga-nasional/,7,2026
4 Juli 2026,ICoGESF Unesa Dihadiri Peneliti Dunia: Komitmen Tingkatkan Inovasi Rekayasa Hijau untuk Masa Depan Berkelanjutan,Riset & Inovasi,https://unesa.ac.id/icogesf-unesa-dihadiri-peneliti-dunia-komitmen-tingkatkan-inovasi-rekayasa-hijau-untuk-masa-depan-berkelanjutan/,7,2026
4 Juli 2026,Unesa dan UzSWLU Uzbekistan Sepakati Kerja Sama Double Degree hingga Pengiriman Pelatih Pencak Silat,Akademik & Umum,https://unesa.ac.id/unesa-dan-uzswlu-uzbekistan-sepakati-kerja-sama-double-degree-hingga-pengiriman-pelatih-pencak-silat/,7,2026
4 Juli 2026,"Unesa Rintis Program PPL Internasional PPG Pertama di Indonesia, Begini Kata Mahasiswa Sepulang dari Malaysia",Kemahasiswaan,https://unesa.ac.id/unesa-rintis-program-ppl-internasional-ppg-pertama-di-indonesia-begini-kata-mahasiswa-sepulang-dari-malaysia/,7,2026
4 Juli 2026,"TMUBK Berlangsung Ketat dan Lancar, Ratusan Pendaftar Rebut Kesempatan Masuk Kedokteran Unesa",Akademik & Umum,https://unesa.ac.id/tmubk-berlangsung-ketat-dan-lancar-ratusan-pendaftar-rebut-kesempatan-masuk-kedokteran-unesa/,7,2026
4 Juli 2026,"Perkuat Mutu Berstandar Internasional, Delapan Guru Labschool Unesa Jalani Pelatihan di Uzbekistan",Pengabdian Masyarakat,https://unesa.ac.id/perkuat-mutu-berstandar-internasional-delapan-guru-labschool-unesa-jalani-pelatihan-di-uzbekistan/,7,2026
3 Juli 2026,"FH Unesa Gandeng Tiga Kampus Top Eropa, Perkuat Kolaborasi Bidang Hukum Internasional dan Pertukaran Akademik",Kerjasama & Internasional,https://unesa.ac.id/fh-unesa-gandeng-tiga-kampus-top-eropa-perkuat-kolaborasi-bidang-hukum-internasional-dan-pertukaran-akademik/,7,2026
3 Juli 2026,"Unesa Perkuat Kemitraan Global melalui Kerja Sama Akademik, Riset dan Publikasi dengan NTCUST Taiwan",Kerjasama & Internasional,https://unesa.ac.id/unesa-perkuat-kemitraan-global-melalui-kerja-sama-akademik-riset-dan-publikasi-dengan-ntcust-taiwan/,7,2026
3 Juli 2026,Unesa dan UNY Sharing Best Practice Pengelolaan MKWK untuk Penguatan Mutu Akademik,Akademik & Umum,https://unesa.ac.id/unesa-dan-uny-sharing-best-practice-pengelolaan-mkwk-untuk-penguatan-mutu-akademik/,7,2026
2 Juli 2026,"Nadia Amru Khalifa, Wisudawan Terbaik FBS: Ciptakan Media Popscrapbook untuk Kenalkan Ragam Motif Batik Tulungagung",Kemahasiswaan,https://unesa.ac.id/nadia-amru-khalifa-wisudawan-terbaik-fbs-ciptakan-media-popscrapbook-untuk-kenalkan-ragam-motif-batik-tulungagung/,7,2026
2 Juli 2026,Unesa dan UNJ Sharing Tata Kelola Lingkungan Kampus Hijau dan Berkelanjutan,Kemahasiswaan,https://unesa.ac.id/unesa-dan-unj-sharing-tata-kelola-lingkungan-kampus-hijau-dan-berkelanjutan/,7,2026
2 Juli 2026,"Unesa Resmi Tutup KKNT di Kabupaten Malang, Wariskan 39 Karya Inovatif untuk Masyarakat Desa",Riset & Inovasi,https://unesa.ac.id/unesa-resmi-tutup-kknt-di-kabupaten-malang-wariskan-39-karya-inovatif-untuk-masyarakat-desa/,7,2026
1 Juli 2026,"Gandeng Komposer Singapura, Prodi Sendratasik Bekali Mahasiswa Cara Kreasi dan Eksplorasi Musik Dance dan Drama",Kemahasiswaan,https://unesa.ac.id/gandeng-komposer-singapura-prodi-sendratasik-bekali-mahasiswa-cara-kreasi-dan-eksplorasi-musik-dance-dan-drama/,7,2026
1 Juli 2026,"Hadirkan Pakar dan Maestro, Unesa Rumuskan Standar Karya Monumental Dosen Seni yang Diakui Nasional—Internasional",Pikiran Pakar,https://unesa.ac.id/hadirkan-pakar-dan-maestro-unesa-rumuskan-standar-karya-monumental-dosen-seni-yang-diakui-nasionalinternasional/,7,2026
1 Juli 2026,Unesa dan Loekito Education Group Jajaki Kerja Sama Penguatan SDM dan Mobilitas Internasional,Akademik & Umum,https://unesa.ac.id/unesa-dan-loekito-education-group-jajaki-kerja-sama-penguatan-sdm-dan-mobilitas-internasional/,7,2026
30 Juni 2026,"Kibarkan Merah Putih di Pentas Dunia, Siswa SMA Labschool Unesa 1 Surabaya Kantongi Tiga Gelar Juara World Robotic for Peace Singapura 2026",Prestasi & Penghargaan,https://unesa.ac.id/kibarkan-merah-putih-di-pentas-dunia-siswa-sma-labschool-unesa-1-surabaya-kantongi-tiga-gelar-juara-world-robotic-for-peace-singapura-2026/,6,2026
30 Juni 2026,Bikin Bangga! Dosen dan Mahasiswa Akuakultur Unesa Borong Medali Festival Inovasi Ilmiah Internasional di Malaysia,Prestasi & Penghargaan,https://unesa.ac.id/bikin-bangga-dosen-dan-mahasiswa-akuakultur-unesa-borong-medali-festival-inovasi-ilmiah-internasional-di-malaysia/,6,2026
30 Juni 2026,Delegasi Unesa Duduki Peringkat II Olimpiade Bela Negara Tahun 2026,Prestasi & Penghargaan,https://unesa.ac.id/delegasi-unesa-duduki-peringkat-ii-olimpiade-bela-negara-tahun-2026/,6,2026
29 Juni 2026,Unesa dan UTP Surakarta Sharing Tata Kelola PPG yang Berdampak menuju Indonesia Emas 2045,Akademik & Umum,https://unesa.ac.id/unesa-dan-utp-surakarta-sharing-tata-kelola-ppg-yang-berdampak-menuju-indonesia-emas-2045/,6,2026
29 Juni 2026,Unesa Gandeng Peradi Surabaya terkait Penguatan Tata Kelola Lembaga dan Program Akademik Mahasiswa,Kemahasiswaan,https://unesa.ac.id/unesa-gandeng-peradi-surabaya-terkait-penguatan-tata-kelola-lembaga-dan-program-akademik-mahasiswa/,6,2026
29 Juni 2026,"Kolaborasi Berbuah Prestasi, Mahasiswa Unesa dan Tim Hadirkan Inovasi Budidaya Jamur Berbasis AI untuk Produktivitas Petani",Prestasi & Penghargaan,https://unesa.ac.id/kolaborasi-berbuah-prestasi-mahasiswa-unesa-dan-tim-hadirkan-inovasi-budidaya-jamur-berbasis-ai-untuk-produktivitas-petani/,6,2026
29 Juni 2026,"Lulus Magister IPK 4,00, Fatimatuz Zahro Ciptakan Inovasi Pembelajaran Berbasis AR-Virtual Lab dan Inisiasi Genta Sains",Riset & Inovasi,https://unesa.ac.id/lulus-magister-ipk-400-fatimatuz-zahro-ciptakan-inovasi-pembelajaran-berbasis-ar-virtual-lab-dan-inisiasi-genta-sains/,6,2026
28 Juni 2026,"BEM FBS Unesa Terjun ke Masyarakat, Hidupkan Literasi dan Seni Karawitan di Mojokerto",Pengabdian Masyarakat,https://unesa.ac.id/bem-fbs-unesa-terjun-ke-masyarakat-hidupkan-literasi-dan-seni-karawitan-di-mojokerto/,6,2026
27 Juni 2026,Unesa Sharing Best Practice Implementasi Kurikulum OBE dengan Delegasi Perguruan Tinggi Peserta Masterclass,Kerjasama & Internasional,https://unesa.ac.id/unesa-sharing-best-practice-implementasi-kurikulum-obe-dengan-delegasi-perguruan-tinggi-peserta-masterclass/,6,2026
27 Juni 2026,"Integrasikan AI dan Nilai Karakter, Workshop Unesa dan ACPES Bahas Terobosan Baru di Bidang Olahraga",Akademik & Umum,https://unesa.ac.id/integrasikan-ai-dan-nilai-karakter-workshop-unesa-dan-acpes-bahas-terobosan-baru-di-bidang-olahraga/,6,2026
26 Juni 2026,"Sang Ibu Gantikan Almh Anaknya Terima Ijazah, Rektor Cak Hasan Beri Beasiswa untuk Sang Adik",Kemahasiswaan,https://unesa.ac.id/sang-ibu-gantikan-almh-anaknya-terima-ijazah-rektor-cak-hasan-beri-beasiswa-untuk-sang-adik/,6,2026
26 Juni 2026,Unesa Berangkatkan Delegasi Terbaik dalam Jambore dan Olimpiade Bela Negara 2026,Kerjasama & Internasional,https://unesa.ac.id/unesa-berangkatkan-delegasi-terbaik-dalam-jambore-dan-olimpiade-bela-negara-2026/,6,2026
25 Juni 2026,Gerakan Sederhana dan Berdampak ala Mahasiswa Unesa: Fasilitasi Warga Mojokerto Gunakan Digital Payment untuk Usaha,Kemahasiswaan,https://unesa.ac.id/gerakan-sederhana-dan-berdampak-ala-mahasiswa-unesa-fasilitasi-warga-mojokerto-gunakan-digital-payment-untuk-usaha/,6,2026
25 Juni 2026,Tiga Pesan Cak Hasan kepada Wisudawan dalam Gelaran Wisuda ke-120 Unesa,Kemahasiswaan,https://unesa.ac.id/tiga-pesan-cak-hasan-kepada-wisudawan-dalam-gelaran-wisuda-ke-120-unesa/,6,2026
25 Juni 2026,Mahasiswa Sendratasik Unesa Suguhkan Cerita Lokal hingga Eropa melalui Pentas Purna Madya Warsa 2026,Kemahasiswaan,https://unesa.ac.id/mahasiswa-sendratasik-unesa-suguhkan-cerita-lokal-hingga-eropa-melalui-pentas-purna-madya-warsa-2026/,6,2026
24 Juni 2026,"Borong 4 Medali, Adha Cakra Siswa SMA Labschool Unesa 1 Dinobatkan sebagai Peselam Terbaik",Prestasi & Penghargaan,https://unesa.ac.id/borong-4-medali-adha-cakra-siswa-sma-labschool-unesa-1-dinobatkan-sebagai-peselam-terbaik/,6,2026
24 Juni 2026,Pimpinan FK dan Tim Asesor LAM-PTKes Tinjau Wahana Praktik Mahasiswa Keperawatan dan Profesi Ners di Gresik dan Sidoarjo,Kemahasiswaan,https://unesa.ac.id/pimpinan-fk-dan-tim-asesor-lam-ptkes-tinjau-wahana-praktik-mahasiswa-keperawatan-dan-profesi-ners-di-gresik-dan-sidoarjo/,6,2026
24 Juni 2026,Sinergi Unesa-Pemkot Surabaya: Siapkan Program Penguatan Literasi Masyarakat Melibatkan Peran Mahasiswa,Pengabdian Masyarakat,https://unesa.ac.id/sinergi-unesa-pemkot-surabaya-siapkan-program-penguatan-literasi-masyarakat-melibatkan-peran-mahasiswa/,6,2026
23 Juni 2026,"Mahasiswa S2 Industri Kreatif Pamerkan Produk Bernilai Bisnis: Dari Kuliner, Fashion, hingga Strategi Branding",Kemahasiswaan,https://unesa.ac.id/mahasiswa-s2-industri-kreatif-pamerkan-produk-bernilai-bisnis-dari-kuliner-fashion-hingga-strategi-branding/,6,2026
23 Juni 2026,"Unesa dan UMS Jalin Kolaborasi Transformasi Program Studi, Riset, hingga Publikasi",Kerjasama & Internasional,https://unesa.ac.id/unesa-dan-ums-jalin-kolaborasi-transformasi-program-studi-riset-hingga-publikasi/,6,2026
23 Juni 2026,"Sambut Maba, Unesa Perkuat Kompetensi Dosen Muda melalui Diklat Prajabatan Tahun 2026",Kemahasiswaan,https://unesa.ac.id/sambut-maba-unesa-perkuat-kompetensi-dosen-muda-melalui-diklat-prajabatan-tahun-2026/,6,2026
22 Juni 2026,BEM Fisipol Optimalisasikan Wisata Sejarah-Budaya Sendang Made melalui Program PPK Ormawa,Kemahasiswaan,https://unesa.ac.id/bem-fisipol-optimalisasikan-wisata-sejarah-budaya-sendang-made-melalui-program-ppk-ormawa/,6,2026
22 Juni 2026,"Sinergi Unesa, IIEF, dan RELO dalam English Camp Access Bekali Mahasiswa dengan Kompetensi Global",Kemahasiswaan,https://unesa.ac.id/sinergi-unesa-iief-dan-relo-dalam-english-camp-access-bekali-mahasiswa-dengan-kompetensi-global/,6,2026
21 Juni 2026,"Catatkan Rekor MURI, Unesa Gandeng Anjasmara Gelar Yoga Bersama dengan Peserta Disabilitas Terbanyak",Akademik & Umum,https://unesa.ac.id/catatkan-rekor-muri-unesa-gandeng-anjasmara-gelar-yoga-bersama-dengan-peserta-disabilitas-terbanyak/,6,2026
21 Juni 2026,"Diapresiasi PPYNI, Yoga Massal Ramah Disabilitas Unesa Jadi Tonggak Pengembangan Yoga di Jatim",Akademik & Umum,https://unesa.ac.id/diapresiasi-ppyni-yoga-massal-ramah-disabilitas-unesa-jadi-tonggak-pengembangan-yoga-di-jatim/,6,2026
20 Juni 2026,"Jajaran Pakar Berkumpul di Unesa, Perkuat Pembelajaran, Riset, dan Kolaborasi Bidang Psikologi Positif di Indonesia",Pikiran Pakar,https://unesa.ac.id/jajaran-pakar-berkumpul-di-unesa-perkuat-pembelajaran-riset-dan-kolaborasi-bidang-psikologi-positif-di-indonesia/,6,2026
20 Juni 2026,Kolaborasi Riset Unesa dan Loughborough University Fokus pada Pencegahan Demensia Berbasis Sport Science,Kerjasama & Internasional,https://unesa.ac.id/kolaborasi-riset-unesa-dan-loughborough-university-fokus-pada-pencegahan-demensia-berbasis-sport-science/,6,2026
20 Juni 2026,"Disambut Baik Warga, BEM Unesa Hadirkan Program Berdampak, Dorong Kemandirian Masyarakat Pesisir di Lamongan",Pengabdian Masyarakat,https://unesa.ac.id/disambut-baik-warga-bem-unesa-hadirkan-program-berdampak-dorong-kemandirian-masyarakat-pesisir-di-lamongan/,6,2026
19 Juni 2026,FK Unesa Tuan Rumah: Forum Dekan AFKNI 2026 Rumuskan Solusi Kesehatan Nasional termasuk Pemerataan Dokter di Daerah 3T,Akademik & Umum,https://unesa.ac.id/fk-unesa-tuan-rumah-forum-dekan-afkni-2026-rumuskan-solusi-kesehatan-nasional-termasuk-pemerataan-dokter-di-daerah-3t/,6,2026
19 Juni 2026,Bikin Bangga! UKM Reyog Laskar Sawunggaling Unesa Raih Penghargaan dalam Festival Nasional Reog Ponorogo 2026,Prestasi & Penghargaan,https://unesa.ac.id/bikin-bangga-ukm-reyog-laskar-sawunggaling-unesa-raih-penghargaan-dalam-festival-nasional-reog-ponorogo-2026/,6,2026
19 Juni 2026,Mahasiswa Tata Rias Unesa Unjuk Kreativitas Bernuansa Budaya dalam Cipta Karya Tata Rias 2026,Riset & Inovasi,https://unesa.ac.id/mahasiswa-tata-rias-unesa-unjuk-kreativitas-bernuansa-budaya-dalam-cipta-karya-tata-rias-2026/,6,2026
18 Juni 2026,"Uji Publik RUU HAM Dihelat di Unesa, Serap Aspirasi Masyarakat Sipil, Akademisi, hingga Mahasiswa",Pengabdian Masyarakat,https://unesa.ac.id/uji-publik-ruu-ham-dihelat-di-unesa-serap-aspirasi-masyarakat-sipil-akademisi-hingga-mahasiswa/,6,2026
18 Juni 2026,"Kolaborasi Lintas Kampus, Fakultas Psikologi Unesa Digandeng ITS untuk Asesmen Rekrutmen Dosen Tetap",Kerjasama & Internasional,https://unesa.ac.id/kolaborasi-lintas-kampus-fakultas-psikologi-unesa-digandeng-its-untuk-asesmen-rekrutmen-dosen-tetap/,6,2026
18 Juni 2026,"Dalam Rangka Dies Natalis dan Bastille Day 2026, Unesa Siap Gelar Turnamen Petanque Internasional Juli Mendatang",Akademik & Umum,https://unesa.ac.id/dalam-rangka-dies-natalis-dan-bastille-day-2026-unesa-siap-gelar-turnamen-petanque-internasional-juli-mendatang/,6,2026
18 Juni 2026,"Tingkatkan Kapasitas Pegawai, Unesa Gelar Diklatsar Tahun 2026 yang Diikuti Seratus Lebih Peserta",Akademik & Umum,https://unesa.ac.id/tingkatkan-kapasitas-pegawai-unesa-gelar-diklatsar-tahun-2026-yang-diikuti-seratus-lebih-peserta/,6,2026
18 Juni 2026,"Unesa Sambut Delegasi Unri, Bahas Strategi Tata Kelola Penerapan Program RPL untuk Penguatan SDM",Kerjasama & Internasional,https://unesa.ac.id/unesa-sambut-delegasi-unri-bahas-strategi-tata-kelola-penerapan-program-rpl-untuk-penguatan-sdm/,6,2026
17 Juni 2026,Fakultas Psikologi Unesa Perkuat Jejaring Global melalui Kunjungan ke Top 3 University di Malaysia,Kerjasama & Internasional,https://unesa.ac.id/fakultas-psikologi-unesa-perkuat-jejaring-global-melalui-kunjungan-ke-top-3-university-di-malaysia/,6,2026
17 Juni 2026,Game Edukasi Sejarah Islam Antarkan Mahasiswa Unesa Raih Pendanaan PKM-PM 2026,Kemahasiswaan,https://unesa.ac.id/game-edukasi-sejarah-islam-antarkan-mahasiswa-unesa-raih-pendanaan-pkm-pm-2026/,6,2026
16 Juni 2026,"FIKK Unesa dan PASI Jatim Jajaki Kerja Sama dengan WSE Athletics Open Foshan, Dorong Pengembangan Atlet Muda dan Sport Science",Akademik & Umum,https://unesa.ac.id/fikk-unesa-dan-pasi-jatim-jajaki-kerja-sama-dengan-wse-athletics-open-foshan-dorong-pengembangan-atlet-muda-dan-sport-science/,6,2026
15 Juni 2026,"PGSD Unesa Hadirkan Pakar Curtin University Australia, Perkuat Internasionalisasi Riset, dan Inovasi Berdampak",Pikiran Pakar,https://unesa.ac.id/pgsd-unesa-hadirkan-pakar-curtin-university-australia-perkuat-internasionalisasi-riset-dan-inovasi-berdampak/,6,2026
15 Juni 2026,"Sunset Yoga Class, Strategi Unesa Dorong Mahasiswa Redakan Stress melalui Gerakan dan Teknik Pernapasan",Kemahasiswaan,https://unesa.ac.id/sunset-yoga-class-strategi-unesa-dorong-mahasiswa-redakan-stress-melalui-gerakan-dan-teknik-pernapasan/,6,2026
15 Juni 2026,Unesa Raih Juara Umum pada Kejurnas Tenis Profesor Indonesia 2026,Prestasi & Penghargaan,https://unesa.ac.id/unesa-raih-juara-umum-pada-kejurnas-tenis-profesor-indonesia-2026/,6,2026
15 Juni 2026,Pertemuan Rutin DWP Unesa Diisi Pelatihan Cara Sukses Tampil dan Berbicara di Hadapan Publik,Pengabdian Masyarakat,https://unesa.ac.id/pertemuan-rutin-dwp-unesa-diisi-pelatihan-cara-sukses-tampil-dan-berbicara-di-hadapan-publik/,6,2026
15 Juni 2026,"Tugas Akhir Mata Kuliah, Mahasiswa Sastra Inggris FBS Unesa Pentaskan 12 Drama",Kemahasiswaan,https://unesa.ac.id/tugas-akhir-mata-kuliah-mahasiswa-sastra-inggris-fbs-unesa-pentaskan-12-drama/,6,2026
15 Juni 2026,Mahasiswa PLP Unesa Hadirkan Inovasi Pembelajaran Berbasis Gamifikasi di SMAN 19 Surabaya,Riset & Inovasi,https://unesa.ac.id/mahasiswa-plp-unesa-hadirkan-inovasi-pembelajaran-berbasis-gamifikasi-di-sman-19-surabaya/,6,2026
15 Juni 2026,Danau Unesa Jadi Lokasi Tabur Ratusan Benih Ikan Nila dalam Peringatan HUT ke-76 Disjasad,Akademik & Umum,https://unesa.ac.id/danau-unesa-jadi-lokasi-tabur-ratusan-benih-ikan-nila-dalam-peringatan-hut-ke-76-disjasad/,6,2026
15 Juni 2026,"Perkuat Riset—Inovasi, Unesa Gali Best Practice dan Jalin Kerja Sama dengan The Hong Kong Polytechnic University",Riset & Inovasi,https://unesa.ac.id/perkuat-risetinovasi-unesa-gali-best-practice-dan-jalin-kerja-sama-dengan-the-hong-kong-polytechnic-university/,6,2026
15 Juni 2026,Unesa Jajaki Kerja Sama Penguatan Penelitian dan Publikasi Ilmiah dengan EduHK Hong Kong,Riset & Inovasi,https://unesa.ac.id/unesa-jajaki-kerja-sama-penguatan-penelitian-dan-publikasi-ilmiah-dengan-eduhk-hong-kong/,6,2026
15 Juni 2026,"Unesa Bertemu KJRI Hong Kong, Perkaya Strategi Penguatan Kemitraan Internasional",Kerjasama & Internasional,https://unesa.ac.id/unesa-bertemu-kjri-hong-kong-perkaya-strategi-penguatan-kemitraan-internasional/,6,2026
15 Juni 2026,Reuni Akbar Lintas Generasi FIKK Unesa Jadi Momentum Penguatan Ikatan Alumni dan Kemajuan Institusi,Akademik & Umum,https://unesa.ac.id/reuni-akbar-lintas-generasi-fikk-unesa-jadi-momentum-penguatan-ikatan-alumni-dan-kemajuan-institusi/,6,2026
12 Juni 2026,Boganesa Catering FT Unesa Support UAS Mahasiswa melalui Penyediaan Sarapan Bergizi Gratis,Kemahasiswaan,https://unesa.ac.id/boganesa-catering-ft-unesa-support-uas-mahasiswa-melalui-penyediaan-sarapan-bergizi-gratis/,6,2026
12 Juni 2026,Mahasiswa PPG Unesa Tunjukkan Peningkatan Kebugaran Melalui Post-Test Jasmani,Kemahasiswaan,https://unesa.ac.id/mahasiswa-ppg-unesa-tunjukkan-peningkatan-kebugaran-melalui-post-test-jasmani/,6,2026
12 Juni 2026,"Jadi Rujukan Pengembangan RPL, Unesa Terima Kunjungan Benchmarking Undiksha",Kerjasama & Internasional,https://unesa.ac.id/jadi-rujukan-pengembangan-rpl-unesa-terima-kunjungan-benchmarking-undiksha/,6,2026
12 Juni 2026,"Unjuk Kreativitas, Mahasiswa DKV Unesa Rebranding Produk Unggulan Daerah lewat Stendhal Exhibition 2.0",Kemahasiswaan,https://unesa.ac.id/unjuk-kreativitas-mahasiswa-dkv-unesa-rebranding-produk-unggulan-daerah-lewat-stendhal-exhibition-20/,6,2026
12 Juni 2026,"Kolaborasi dengan Dispendik Surabaya, Unesa Perkuat Skill Mahasiswa PPG melalui Kuliah Umum Penerapan Kecerdasan Artifisial",Kerjasama & Internasional,https://unesa.ac.id/kolaborasi-dengan-dispendik-surabaya-unesa-perkuat-skill-mahasiswa-ppg-melalui-kuliah-umum-penerapan-kecerdasan-artifisial/,6,2026
12 Juni 2026,Kolaborasi FIKK Unesa dan OPPO Perkuat Jejaring Industri Global di Bidang Sport Technology,Kerjasama & Internasional,https://unesa.ac.id/kolaborasi-fikk-unesa-dan-oppo-perkuat-jejaring-industri-global-di-bidang-sport-technology/,6,2026
11 Juni 2026,"Kolaborasi Internasional, 20 Mahasiswa UPM Malaysia Jalani PKM di Unesa",Kerjasama & Internasional,https://unesa.ac.id/kolaborasi-internasional-20-mahasiswa-upm-malaysia-jalani-pkm-di-unesa/,6,2026
10 Juni 2026,"UNESA dan UZSWLU Diseminasikan Emonesa, Robot Edukatif untuk Dukung Pembelajaran Anak Autisme",Akademik & Umum,https://unesa.ac.id/unesa-dan-uzswlu-diseminasikan-emonesa-robot-edukatif-untuk-dukung-pembelajaran-anak-autisme/,6,2026
10 Juni 2026,"Lewat Budidaya Lele Bioflok, Mahasiswa S-1 Akuakultur Unesa Olah Hasil Panen untuk Promosikan Diversifikasi Pangan",Kemahasiswaan,https://unesa.ac.id/lewat-budidaya-lele-bioflok-mahasiswa-s-1-akuakultur-unesa-olah-hasil-panen-untuk-promosikan-diversifikasi-pangan/,6,2026
10 Juni 2026,Unesa dan ASWGI Gandeng Periset BRIN: Perkuat Proposal Riset Dosen Agar Tembus Hibah Nasional,Riset & Inovasi,https://unesa.ac.id/unesa-dan-aswgi-gandeng-periset-brin-perkuat-proposal-riset-dosen-agar-tembus-hibah-nasional/,6,2026
9 Juni 2026,"Unesa Terima Kunjungan UNP Kediri, Bahas dan Bentuk Tim Penguatan Kurikulum PPG",Kerjasama & Internasional,https://unesa.ac.id/unesa-terima-kunjungan-unp-kediri-bahas-dan-bentuk-tim-penguatan-kurikulum-ppg/,6,2026
9 Juni 2026,"Lewat ‘Jogging with Sunset,’ Unesa Perkuat Budaya Hidup Sehat Sekaligus Kenalkan SiBugar",Akademik & Umum,https://unesa.ac.id/lewat-jogging-with-sunset-unesa-perkuat-budaya-hidup-sehat-sekaligus-kenalkan-sibugar/,6,2026
9 Juni 2026,Tim PKM-VGK UNESA Raih Pendanaan Simbelmawa 2026 Lewat Inovasi MOSAI,Riset & Inovasi,https://unesa.ac.id/tim-pkm-vgk-unesa-raih-pendanaan-simbelmawa-2026-lewat-inovasi-mosai/,6,2026
8 Juni 2026,Fisipol Unesa Hadirkan Penguatan Branding dan Edukasi Gizi Kampung Sidoarjo,Akademik & Umum,https://unesa.ac.id/fisipol-unesa-hadirkan-penguatan-branding-dan-edukasi-gizi-kampung-sidoarjo/,6,2026
8 Juni 2026,"SMP Labschool Unesa Pamerkan Karya Inovasi Puluhan Siswa, dari Teknologi hingga Kerajinan Tangan yang Kreatif",Riset & Inovasi,https://unesa.ac.id/smp-labschool-unesa-pamerkan-karya-inovasi-puluhan-siswa-dari-teknologi-hingga-kerajinan-tangan-yang-kreatif/,6,2026
7 Juni 2026,Mahasiswa PG-PAUD Unesa Raih Juara Pertama Kompetisi Olahraga Mahasiswa di China saat Jalani Program Mobilitas Internasional,Prestasi & Penghargaan,https://unesa.ac.id/mahasiswa-pg-paud-unesa-raih-juara-pertama-kompetisi-olahraga-mahasiswa-di-china-saat-jalani-program-mobilitas-internasional/,6,2026
7 Juni 2026,"Mahasiswa FMIPA Unesa Raih Medali Bronze di Malaysia, Kenalkan Platform Digital untuk Bantu Petani Mitigasi Lahan dan Iklim",Prestasi & Penghargaan,https://unesa.ac.id/mahasiswa-fmipa-unesa-raih-medali-bronze-di-malaysia-kenalkan-platform-digital-untuk-bantu-petani-mitigasi-lahan-dan-iklim/,6,2026
7 Juni 2026,"Kolaborasi Unesa dan JCI East Java Gelar Walk for Autism 2026, Tingkatkan Kesadaran dan Kesetaraan terhadap Disabilitas",Kerjasama & Internasional,https://unesa.ac.id/kolaborasi-unesa-dan-jci-east-java-gelar-walk-for-autism-2026-tingkatkan-kesadaran-dan-kesetaraan-terhadap-disabilitas/,6,2026
7 Juni 2026,Unesa Launching Mobilitas Akademik 2026 dan Hadirkan Pameran Kewirausahaan BONEK Batch 3,Akademik & Umum,https://unesa.ac.id/unesa-launching-mobilitas-akademik-2026-dan-hadirkan-pameran-kewirausahaan-bonek-batch-3/,6,2026
5 Juni 2026,"BIPA Unesa Kukuhkan Lulusan Internasional, Siap Promosikan Bahasa dan Budaya Indonesia di Negaranya",Akademik & Umum,https://unesa.ac.id/bipa-unesa-kukuhkan-lulusan-internasional-siap-promosikan-bahasa-dan-budaya-indonesia-di-negaranya/,6,2026
5 Juni 2026,"Peringati Hari Lingkungan Hidup, PPG Unesa Bekali Calon Guru Edukasi Pengelolaan Sampah",Akademik & Umum,https://unesa.ac.id/peringati-hari-lingkungan-hidup-ppg-unesa-bekali-calon-guru-edukasi-pengelolaan-sampah/,6,2026
5 Juni 2026,Confucius Institute Unesa Kenalkan Seni Opera Peking kepada Mahasiswa melalui Beijing Opera Drum,Kemahasiswaan,https://unesa.ac.id/confucius-institute-unesa-kenalkan-seni-opera-peking-kepada-mahasiswa-melalui-beijing-opera-drum/,6,2026
5 Juni 2026,"Hadir di Unesa, Miss Indonesia 2026 Buru Talenta Muda Lewat Campus Special Hunt",Akademik & Umum,https://unesa.ac.id/hadir-di-unesa-miss-indonesia-2026-buru-talenta-muda-lewat-campus-special-hunt/,6,2026
